,word_count2,char_count1,char_count2,avg_word1,avg_word2,stopwords_sen1,numerics_1,numerics_2,word_count1,jacard,cosin_sim,sent1_nouns,sent2_nouns,sentiment_sent1,sentiment_sent2,Verb_sent1,verb_sent2,neg_sent1_review,neg_sent2_review
1096,6,27,28,3.6666666666666665,3.8333333333333335,2,0,0,6,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,3,3
1097,6,45,27,4.111111111111111,3.6666666666666665,4,0,0,9,0.4444444444444444,0.6324555320336758,3,2,0.0,0.0,1,1,4,3
1098,7,45,35,4.111111111111111,4.142857142857143,4,0,0,9,0.5,0.6681531047810608,3,2,0.0,0.0,1,1,4,4
1099,6,45,28,4.111111111111111,3.8333333333333335,4,0,0,9,0.625,0.7905694150420948,3,2,0.0,0.0,1,1,4,3
1100,6,24,28,5.25,3.8333333333333335,1,0,0,4,0.1111111111111111,0.20412414523193154,1,1,0.0,0.0,1,1,1,4
1101,5,23,24,5.0,4.0,1,0,0,4,0.5,0.6708203932499369,0,0,0.0,-0.2,1,1,2,3
1102,4,18,16,3.75,3.25,1,0,0,4,0.6,0.75,1,1,0.0,0.0,1,1,2,2
1103,4,16,15,3.25,3.0,1,0,0,4,0.6,0.75,1,1,0.0,0.0,1,0,2,2
1104,4,16,17,3.25,3.5,1,0,0,4,0.6,0.75,1,1,0.0,0.0,1,1,2,2
1105,6,34,24,4.0,3.1666666666666665,2,0,0,7,0.8333333333333334,0.9128709291752769,2,2,-0.1,0.0,1,1,3,3
1106,6,23,24,3.0,3.1666666666666665,2,0,0,6,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,3,3
1107,6,35,24,3.5,3.1666666666666665,4,0,0,8,0.3333333333333333,0.50709255283711,2,2,0.0,0.0,0,1,4,3
1108,4,26,19,4.4,4.0,2,0,0,5,0.5,0.6708203932499369,1,1,0.0,0.0,1,1,3,2
1109,6,21,24,4.5,3.1666666666666665,1,0,0,4,0.2857142857142857,0.4472135954999579,1,2,0.0,0.0,1,1,2,3
1110,6,19,24,4.0,3.1666666666666665,1,0,0,4,0.5,0.6708203932499369,1,2,0.0,0.0,1,1,2,3
1111,7,40,28,4.125,3.142857142857143,3,0,0,8,0.8571428571428571,0.9258200997725515,2,2,0.85,0.0,0,1,4,4
1112,7,36,28,3.625,3.142857142857143,4,0,0,8,0.2727272727272727,0.4330127018922194,2,2,0.0,0.0,1,1,4,4
1113,4,20,19,4.25,4.0,1,0,0,4,0.6,0.75,1,1,0.0,0.0,1,1,2,2
1114,5,20,24,4.25,4.0,1,0,0,4,0.8,0.8944271909999159,1,1,0.0,0.0,1,1,2,3
1115,4,35,20,3.5,4.25,4,0,0,8,0.3333333333333333,0.5303300858899106,2,1,0.0,0.0,1,1,5,2
1116,4,36,20,3.625,4.25,4,0,0,8,0.3333333333333333,0.5303300858899106,2,1,0.0,0.0,1,1,4,2
1117,6,34,28,4.0,3.8333333333333335,3,0,0,7,0.4444444444444444,0.6172133998483676,0,2,0.0,0.0,1,1,4,3
1118,10,37,52,4.428571428571429,4.3,3,0,0,7,0.4166666666666667,0.5976143046671968,1,2,0.0,0.1,2,1,4,5
1119,9,31,38,3.0,3.3333333333333335,3,0,0,8,0.7,0.8249579113843054,3,3,0.0,0.0,1,1,4,5
1120,6,25,27,3.3333333333333335,3.6666666666666665,2,0,0,6,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,2,2
1121,5,27,26,4.6,4.4,2,0,0,5,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,3,2
1122,6,41,33,5.0,4.666666666666667,2,0,0,7,0.8571428571428571,0.9258200997725515,1,1,0.3333333333333333,0.0,1,1,3,3
1123,6,36,33,5.166666666666667,4.666666666666667,2,0,0,6,0.7142857142857143,0.8333333333333336,1,1,0.0,0.0,1,1,2,3
1124,6,27,33,4.6,4.666666666666667,2,0,0,5,0.2222222222222222,0.36514837167011077,2,1,-0.6,0.0,1,1,3,3
1125,6,27,33,4.6,4.666666666666667,2,0,0,5,0.375,0.5477225575051662,2,1,0.0,0.0,1,1,3,3
1126,7,41,34,4.25,4.0,3,0,0,8,0.6666666666666666,0.801783725737273,1,1,0.09375,-0.1875,1,1,6,5
1127,10,41,47,4.25,3.8,3,0,0,8,0.4166666666666667,0.5892556509887895,1,2,0.09375,0.15625,1,1,6,6
1128,11,34,54,4.0,4.0,2,0,0,7,0.5,0.6837634587578277,1,2,-0.1875,0.296875,1,1,5,7
1129,7,47,34,3.8,4.0,3,0,0,10,0.6,0.7559289460184543,2,1,0.15625,-0.1875,1,1,6,5
1130,6,27,25,3.6666666666666665,3.3333333333333335,2,0,0,6,0.8333333333333334,0.9128709291752769,3,3,0.0,0.0,0,0,4,4
1131,5,27,29,3.6666666666666665,5.0,2,0,0,6,0.5714285714285714,0.7302967433402215,3,2,0.0,0.0,0,1,4,4
1132,5,18,30,3.75,5.2,1,0,0,4,0.0,0.0,1,1,0.0,0.0,1,1,2,2
1133,4,18,23,3.75,5.0,1,0,0,4,0.14285714285714285,0.25,1,1,0.0,0.0,1,1,2,1
1134,7,38,31,3.875,3.5714285714285716,3,0,0,8,0.75,0.8660254037844387,3,2,0.0,0.0,1,1,5,4
1135,8,31,34,3.5714285714285716,3.375,2,0,0,7,0.4,0.5773502691896258,2,2,0.0,0.0,1,1,4,4
1136,7,31,30,3.5714285714285716,3.4285714285714284,2,0,0,7,0.625,0.7715167498104596,2,2,0.0,0.0,1,1,4,5
1137,6,39,26,3.4444444444444446,3.5,3,0,0,9,0.5555555555555556,0.7216878364870323,3,2,0.0,0.0,1,1,5,4
1138,8,51,42,4.777777777777778,4.375,3,0,0,9,0.875,0.9354143466934851,3,3,-0.6,-0.6,1,1,4,4
1139,7,42,38,4.375,4.571428571428571,3,0,0,8,0.4,0.5714285714285713,3,2,-0.6,0.0,1,1,4,4
1140,6,51,34,4.777777777777778,4.833333333333333,3,0,0,9,0.5555555555555556,0.7216878364870323,3,2,-0.6,-0.6,1,1,4,2
1141,7,34,38,4.833333333333333,4.571428571428571,2,0,0,6,0.4444444444444444,0.6172133998483676,2,2,-0.6,0.0,1,1,2,4
1142,6,42,34,4.375,4.833333333333333,3,0,0,8,0.625,0.7715167498104596,3,2,-0.6,-0.6,1,1,4,2
1143,7,31,32,3.5714285714285716,3.7142857142857144,2,0,0,7,0.7142857142857143,0.8333333333333336,2,1,0.0,0.0,0,1,3,3
1144,7,33,32,3.857142857142857,3.7142857142857144,2,0,0,7,0.7142857142857143,0.8333333333333336,2,1,0.0,0.0,1,1,3,3
1145,6,37,35,3.75,5.0,3,0,0,8,0.5555555555555556,0.7216878364870323,1,0,0.0,0.0,1,1,4,2
1146,4,35,18,5.0,3.75,1,0,0,6,0.42857142857142855,0.6123724356957946,0,1,0.0,0.0,1,1,2,3
1147,7,37,32,3.75,3.7142857142857144,3,0,0,8,0.5555555555555556,0.7216878364870323,1,1,0.0,0.0,1,1,4,3
1148,7,18,32,3.75,3.7142857142857144,1,0,0,4,0.42857142857142855,0.6123724356957946,1,1,0.0,0.0,1,1,3,3
1149,7,35,31,5.0,3.5714285714285716,1,0,0,6,0.5,0.6666666666666669,0,2,0.0,0.0,1,0,2,3
1150,7,35,32,5.0,3.7142857142857144,1,0,0,6,0.7142857142857143,0.8333333333333336,0,1,0.0,0.0,1,1,2,3
1151,6,28,30,3.8333333333333335,4.166666666666667,2,0,0,6,0.8333333333333334,0.9128709291752769,3,3,-0.05,-0.05,0,0,3,3
1152,8,28,37,3.8333333333333335,3.75,2,0,0,6,0.75,0.8660254037844387,3,3,-0.05,-0.05,0,1,3,4
1153,5,25,26,4.2,4.4,1,0,0,5,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,2,2
1154,7,26,35,4.4,4.142857142857143,1,0,0,5,0.3333333333333333,0.50709255283711,2,2,0.0,-0.6,1,1,2,3
1155,12,39,51,3.4444444444444446,3.3333333333333335,3,0,0,9,0.8888888888888888,0.9428090415820634,1,1,-0.2916666666666667,-0.2916666666666667,2,2,4,7
1156,7,39,33,3.4444444444444446,3.857142857142857,3,0,0,9,0.36363636363636365,0.5345224838248487,1,2,-0.2916666666666667,0.0,2,0,4,4
1157,8,32,34,3.125,3.375,3,0,0,8,0.875,0.9354143466934851,2,2,-0.2916666666666667,-0.2916666666666667,1,1,4,4
1158,8,39,32,3.4444444444444446,3.125,4,0,0,9,0.7777777777777778,0.8819171036881966,2,2,-0.2916666666666667,-0.2916666666666667,1,1,5,4
1159,9,34,39,3.375,3.4444444444444446,3,0,0,8,0.6,0.7499999999999999,2,1,-0.2916666666666667,-0.2916666666666667,1,2,4,4
1160,9,39,39,3.4444444444444446,3.4444444444444446,3,0,0,9,0.5454545454545454,0.7071067811865475,1,2,-0.2916666666666667,-0.2916666666666667,2,1,4,5
1161,8,33,32,3.857142857142857,3.125,2,0,0,7,0.2727272727272727,0.4285714285714285,2,2,0.0,-0.2916666666666667,0,1,4,4
1162,8,39,32,3.4444444444444446,3.125,3,0,0,9,0.6666666666666666,0.801783725737273,1,2,-0.2916666666666667,-0.2916666666666667,2,1,4,4
1163,7,21,33,4.5,3.857142857142857,1,0,0,4,0.375,0.5669467095138407,1,3,0.0,-0.4,1,1,2,5
1164,9,38,43,3.3333333333333335,3.888888888888889,4,0,0,9,0.5454545454545454,0.7071067811865475,3,2,0.0,-0.4,0,1,5,6
1165,9,46,43,3.7,3.888888888888889,4,0,0,10,0.9,0.9486832980505138,2,2,-0.4,-0.4,1,1,7,6
1166,7,47,33,3.3636363636363638,3.857142857142857,5,0,0,11,0.5454545454545454,0.7171371656006361,3,3,-0.4,-0.4,1,1,7,5
1167,7,46,33,3.7,3.857142857142857,4,0,0,10,0.7,0.8366600265340755,2,3,-0.4,-0.4,1,1,7,5
1168,7,43,33,3.888888888888889,3.857142857142857,3,0,0,9,0.7777777777777778,0.8819171036881966,2,3,-0.4,-0.4,1,1,6,5
1169,6,29,27,5.0,3.6666666666666665,1,0,0,5,0.1111111111111111,0.19999999999999998,2,2,0.0,-0.6,0,1,2,3
1170,7,29,34,5.0,4.0,1,0,0,5,0.2,0.3380617018914066,2,2,0.0,0.0,0,1,2,4
1171,9,41,44,3.6666666666666665,4.0,4,0,0,9,0.7777777777777778,0.8749999999999999,2,2,0.0,0.0,1,1,5,4
1172,7,41,31,4.25,3.5714285714285716,3,0,0,8,0.8571428571428571,0.9258200997725515,2,2,-0.1,0.0,1,1,4,4
1173,7,31,34,3.5714285714285716,4.0,3,0,0,7,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,4,3
1174,7,33,31,3.857142857142857,3.5714285714285716,2,0,0,7,0.4444444444444444,0.6172133998483676,3,2,0.0,0.0,1,1,3,4
1175,7,41,33,3.6666666666666665,3.857142857142857,4,0,0,9,0.25,0.40089186286863654,2,3,0.0,0.0,1,1,5,3
1176,7,43,38,4.5,4.571428571428571,4,0,0,8,0.875,0.9354143466934851,1,1,-0.15555555555555559,-0.15555555555555559,1,1,4,4
1177,8,42,44,3.7777777777777777,4.625,5,0,0,9,0.7,0.8249579113843054,2,1,-0.2,0.0,0,1,5,4
1178,8,43,44,4.5,4.625,4,0,0,8,0.23076923076923078,0.3749999999999999,1,1,-0.15555555555555559,0.0,1,1,4,4
1179,8,38,44,4.571428571428571,4.625,4,0,0,7,0.25,0.40089186286863654,1,1,-0.15555555555555559,0.0,1,1,4,4
1180,7,35,27,4.142857142857143,3.0,3,0,0,7,0.625,0.7715167498104596,2,2,0.0,0.0,1,1,4,4
1181,10,49,39,3.5454545454545454,3.0,5,0,0,11,0.8888888888888888,0.9428090415820634,3,3,0.0,0.0,1,1,6,6
1182,7,37,27,3.2222222222222223,3.0,4,0,0,9,0.5555555555555556,0.7216878364870323,3,2,0.0,0.0,1,1,5,4
1183,7,39,28,3.0,3.142857142857143,5,0,0,10,0.5,0.6681531047810608,3,2,0.0,0.0,1,1,6,4
1184,10,42,47,4.375,3.8,3,0,0,8,0.6,0.7559289460184543,3,4,-0.6,0.0,1,0,4,5
1185,10,42,51,4.375,4.2,3,0,0,8,0.4166666666666667,0.5976143046671968,3,2,-0.6,0.0,1,1,4,5
1186,11,42,55,4.375,4.090909090909091,3,0,0,8,0.38461538461538464,0.5698028822981898,3,2,-0.6,0.0,1,1,4,6
1187,10,40,51,4.857142857142857,4.2,3,0,0,7,0.3076923076923077,0.47809144373375745,3,2,-0.6,0.0,1,1,3,5
1188,8,51,42,4.2,4.375,4,0,0,10,0.4166666666666667,0.5976143046671968,2,3,0.0,-0.6,1,1,5,4
1189,8,46,41,4.222222222222222,4.25,4,0,0,9,0.7777777777777778,0.8819171036881966,2,2,0.0,0.0,2,2,6,5
1190,6,41,25,4.25,3.3333333333333335,3,0,0,8,0.5,0.6761234037828132,2,3,0.0,0.0,2,0,5,4
1191,5,29,27,5.0,4.6,1,0,0,5,0.6666666666666666,0.7999999999999999,1,1,0.0,0.0,1,1,2,2
1192,6,27,34,4.6,4.833333333333333,1,0,0,5,0.5714285714285714,0.7302967433402215,1,1,0.0,0.0,1,1,2,3
1193,7,25,35,4.2,4.142857142857143,1,0,0,5,0.5,0.6761234037828132,1,2,0.0,0.0,1,1,2,3
1194,5,25,27,4.2,4.6,1,0,0,5,0.42857142857142855,0.6,1,1,0.0,0.0,1,1,2,2
1195,5,35,29,4.142857142857143,5.0,2,0,0,7,0.3333333333333333,0.50709255283711,2,1,0.0,0.0,1,1,3,2
1196,7,34,35,4.833333333333333,4.142857142857143,2,0,0,6,0.3,0.4629100498862757,1,2,0.0,0.0,1,1,3,3
1197,5,35,27,4.142857142857143,4.6,2,0,0,7,0.5,0.6761234037828132,2,1,0.0,0.0,1,1,3,2
1198,15,87,91,5.285714285714286,5.133333333333334,4,0,0,14,0.9285714285714286,0.9636241116594316,5,5,0.0,0.0,1,1,4,5
1199,8,46,37,4.222222222222222,3.75,3,0,0,9,0.8888888888888888,0.9428090415820634,3,3,-0.3,0.0,1,1,4,4
1200,8,41,37,3.6666666666666665,3.75,4,0,0,9,0.8888888888888888,0.9428090415820634,3,3,0.0,0.0,1,1,5,4
1201,8,35,37,4.142857142857143,3.75,2,0,0,7,0.6666666666666666,0.801783725737273,2,3,0.0,0.0,2,1,3,4
1202,14,46,87,4.222222222222222,5.285714285714286,3,0,0,9,0.2222222222222222,0.3698001308168194,3,5,-0.3,0.0,1,1,4,4
1203,14,35,87,4.142857142857143,5.285714285714286,2,0,0,7,0.3333333333333333,0.5241424183609591,2,5,0.0,0.0,2,1,3,4
1204,14,61,58,3.4285714285714284,3.2142857142857144,7,0,0,14,0.8181818181818182,0.8999999999999999,5,4,0.0,0.0,1,2,8,8
1205,10,55,48,4.090909090909091,3.9,4,0,0,11,0.26666666666666666,0.4216370213557839,3,2,0.0,0.0,2,2,6,5
1206,13,58,64,3.2142857142857144,4.0,7,0,0,14,0.16666666666666666,0.2860387767736777,4,3,0.0,0.0,2,2,8,8
1207,12,58,62,3.2142857142857144,4.25,7,0,0,14,0.2222222222222222,0.3651483716701108,4,3,0.0,0.0,2,2,8,7
1208,7,40,35,4.125,4.142857142857143,2,0,0,8,0.6666666666666666,0.801783725737273,3,2,0.0,0.0,0,1,4,4
1209,7,47,39,4.333333333333333,4.714285714285714,4,0,0,9,0.6666666666666666,0.801783725737273,2,2,0.0,0.0,1,1,6,4
1210,9,39,42,4.714285714285714,3.7777777777777777,2,0,0,7,0.2727272727272727,0.4285714285714285,2,2,0.0,0.0,1,1,4,6
1211,7,39,35,4.714285714285714,4.142857142857143,2,0,0,7,0.4,0.5714285714285713,2,2,0.0,0.0,1,1,4,4
1212,10,38,47,3.875,3.8,3,0,0,8,0.5,0.6708203932499369,3,3,0.0,0.0,1,1,4,5
1213,8,50,38,3.6363636363636362,3.875,5,0,0,11,0.46153846153846156,0.6396021490668312,3,3,-0.23076923076923078,0.0,1,1,6,4
1214,8,33,36,3.857142857142857,3.625,2,0,0,7,0.8571428571428571,0.9258200997725515,3,3,0.0,0.0,1,1,3,4
1215,7,33,33,3.857142857142857,3.857142857142857,2,0,0,7,0.7142857142857143,0.8333333333333336,3,3,0.0,-0.2,1,1,3,3
1216,12,54,63,4.5,4.333333333333333,4,0,0,10,0.8181818181818182,0.9045340337332909,4,4,0.0,0.0,1,1,4,6
1217,7,67,33,4.230769230769231,3.857142857142857,5,0,0,13,0.2,0.35355339059327384,4,3,0.0,0.0,1,1,6,3
1218,12,33,63,3.857142857142857,4.333333333333333,2,0,0,7,0.3076923076923077,0.492365963917331,3,4,0.0,0.0,1,1,3,6
1219,10,36,54,3.625,4.5,3,0,0,8,0.3333333333333333,0.5039526306789696,3,4,0.0,0.0,1,1,4,4
1220,7,54,33,4.5,3.857142857142857,4,0,0,10,0.36363636363636365,0.5443310539518174,4,3,0.0,-0.2,1,1,4,3
1221,8,28,32,3.142857142857143,3.125,3,0,0,7,0.8571428571428571,0.9258200997725515,2,2,0.0,0.0,1,1,4,5
1222,7,27,28,3.6666666666666665,3.142857142857143,2,0,0,6,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,0,3,4
1223,9,28,43,3.142857142857143,3.888888888888889,3,0,0,7,0.625,0.7715167498104596,2,3,0.0,0.0,1,0,4,5
1224,7,28,28,3.142857142857143,3.142857142857143,3,0,0,7,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,0,1,4,4
1225,6,28,27,3.142857142857143,3.6666666666666665,3,0,0,7,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,4,3
1226,12,60,53,3.6923076923076925,3.5,6,0,0,13,0.8461538461538461,0.9198662110078001,3,3,0.0,0.0,1,1,7,6
1227,10,53,46,3.5,3.7,5,0,0,12,0.5384615384615384,0.7035264706814485,3,4,0.0,0.0,1,1,6,5
1228,12,41,53,3.6666666666666665,3.5,3,0,0,9,0.35714285714285715,0.533001790889026,4,3,0.0,0.0,1,1,4,6
1229,9,64,42,3.642857142857143,3.7777777777777777,6,0,0,14,0.5,0.686406472983644,3,4,0.0,0.0,1,1,7,4
1230,9,60,42,3.6923076923076925,3.7777777777777777,6,0,0,13,0.5,0.686406472983644,3,4,0.0,0.0,1,1,7,4
1231,12,42,55,3.7777777777777777,3.6666666666666665,3,0,0,9,0.5833333333333334,0.7462025072446364,4,3,0.0,0.0,1,1,4,6
1232,9,53,42,3.5,3.7777777777777777,5,0,0,12,0.5833333333333334,0.7462025072446364,3,4,0.0,0.0,1,1,6,4
1233,6,32,28,3.7142857142857144,3.8333333333333335,3,0,0,7,0.8333333333333334,0.9128709291752769,2,2,0.0,0.0,1,1,4,3
1234,8,42,36,3.7777777777777777,3.625,4,0,0,9,0.36363636363636365,0.5345224838248487,3,2,-0.15555555555555559,0.0,1,0,6,4
1235,6,28,30,3.8333333333333335,4.166666666666667,2,0,0,6,0.5714285714285714,0.7302967433402215,2,2,0.0,0.0,1,1,3,3
1236,6,42,28,3.7777777777777777,3.8333333333333335,4,0,0,9,0.625,0.7905694150420948,3,2,-0.15555555555555559,0.0,1,1,6,3
1237,7,34,31,4.0,3.5714285714285716,2,0,0,7,0.7142857142857143,0.8333333333333336,3,3,0.0,0.0,1,1,3,3
1238,16,71,78,3.8,3.9375,6,0,0,15,0.875,0.9354143466934854,5,5,-0.25,0.125,2,2,7,8
1239,7,71,31,3.8,3.5714285714285716,6,0,0,15,0.42857142857142855,0.6546536707079772,5,3,-0.25,0.0,2,1,7,3
1240,7,38,30,3.3333333333333335,3.4285714285714284,4,0,0,9,0.4444444444444444,0.6172133998483676,3,1,0.0,0.0,1,2,5,4
1241,8,29,37,4.0,3.75,2,0,0,6,0.5555555555555556,0.7216878364870323,2,2,0.0,0.0,1,0,3,4
1242,9,37,38,3.75,3.3333333333333335,4,0,0,8,0.07142857142857142,0.13363062095621217,2,3,0.0,0.0,0,1,4,5
1243,7,38,33,3.3333333333333335,3.857142857142857,4,0,0,9,0.16666666666666666,0.28571428571428564,3,2,0.0,0.0,1,1,5,4
1244,4,20,18,4.25,3.75,1,0,0,4,0.6,0.75,1,1,0.0,0.0,1,1,2,2
1245,5,29,31,5.0,5.4,1,0,0,5,0.42857142857142855,0.6,2,1,0.0,0.0,1,1,2,2
1246,4,29,18,5.0,3.75,1,0,0,5,0.5,0.6708203932499369,2,1,0.0,0.0,1,1,2,2
1247,4,31,20,5.4,4.25,1,0,0,5,0.2857142857142857,0.4472135954999579,1,1,0.0,0.0,1,1,2,2
1248,4,31,18,5.4,3.75,1,0,0,5,0.2857142857142857,0.4472135954999579,1,1,0.0,0.0,1,1,2,2
1249,10,40,47,3.5555555555555554,3.8,4,0,0,9,0.8,0.8944271909999159,3,3,0.0,0.0,1,1,5,6
1250,9,43,40,3.888888888888889,3.5555555555555554,4,0,0,9,0.6,0.7499999999999999,3,3,0.0,0.0,1,1,5,5
1251,9,64,40,4.0,3.5555555555555554,6,0,0,13,0.1875,0.3198010745334156,3,3,-0.1,0.0,2,1,7,5
1252,12,45,53,3.6,3.5,4,0,0,10,0.75,0.8581163303210333,3,3,0.0,0.0,1,1,5,7
1253,11,45,49,3.6,3.5454545454545454,4,0,0,10,0.9090909090909091,0.9534625892455926,3,3,0.0,0.0,1,1,5,6
1254,6,34,27,4.0,3.6666666666666665,3,0,0,7,0.625,0.7715167498104596,2,3,0.0,0.0,1,0,5,4
1255,10,56,47,3.75,3.8,5,0,0,12,0.5833333333333334,0.7378647873726218,5,2,0.15625,0.15625,0,1,7,6
1256,8,47,38,3.8,3.875,3,0,0,10,0.4166666666666667,0.5892556509887895,2,1,0.15625,-0.1875,1,1,6,5
1257,6,47,27,3.8,3.6666666666666665,3,0,0,10,0.5,0.6804138174397717,2,3,0.15625,0.0,1,0,6,4
1258,5,25,23,4.2,3.8,1,0,0,5,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,2,2
1259,5,34,23,4.833333333333333,3.8,2,0,0,6,0.375,0.5477225575051662,2,2,0.0,0.0,1,1,3,2
1260,5,25,30,4.2,5.2,1,0,0,5,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,2,2
1261,5,23,30,3.8,5.2,1,0,0,5,0.42857142857142855,0.6,2,2,0.0,0.0,1,1,2,2
1262,7,37,36,4.428571428571429,4.285714285714286,4,0,0,7,0.75,0.8571428571428569,2,2,-0.125,-0.125,0,0,3,4
1263,6,42,32,5.142857142857143,4.5,3,0,0,7,0.8571428571428571,0.9258200997725515,1,1,-0.125,-0.125,1,1,2,2
1264,6,27,32,4.6,4.5,1,0,0,5,0.375,0.5477225575051662,0,1,0.0,-0.125,1,1,2,2
1265,6,37,32,4.428571428571429,4.5,4,0,0,7,0.4444444444444444,0.6172133998483676,2,1,-0.125,-0.125,0,1,3,2
1266,6,40,32,4.125,4.5,5,0,0,8,0.4,0.5773502691896258,2,1,-0.125,-0.125,0,1,5,2
1267,7,32,36,4.5,4.285714285714286,3,0,0,6,0.4444444444444444,0.6172133998483676,1,2,-0.125,-0.125,1,0,2,4
1268,6,40,28,4.125,3.8333333333333335,3,0,0,8,0.4444444444444444,0.6172133998483676,0,1,0.0,0.0,0,1,5,4
1269,6,23,28,3.8,3.8333333333333335,2,0,0,5,0.375,0.5477225575051662,2,1,0.0,0.0,1,1,2,4
1270,6,34,35,4.833333333333333,5.0,2,0,0,6,0.7142857142857143,0.8333333333333336,1,1,0.0,0.0,1,1,4,4
1271,6,28,35,3.8333333333333335,5.0,2,0,0,6,0.5,0.6666666666666669,1,1,0.0,0.0,1,1,4,4
1272,6,39,28,4.714285714285714,3.8333333333333335,3,0,0,7,0.4444444444444444,0.6172133998483676,1,1,0.0,0.0,1,1,5,4
1273,5,34,23,4.833333333333333,3.8,2,0,0,6,0.2222222222222222,0.36514837167011077,1,2,0.0,0.0,1,1,4,2
1274,9,35,44,4.142857142857143,4.0,2,0,0,7,0.875,0.9354143466934851,3,3,0.0,0.0,0,0,3,5
1275,7,39,35,4.0,4.142857142857143,3,0,0,8,0.875,0.9354143466934851,3,3,0.0,0.0,0,0,4,3
1276,7,40,35,4.125,4.142857142857143,3,0,0,8,0.6666666666666666,0.801783725737273,3,3,0.0,0.0,0,0,4,3
1277,6,37,26,4.428571428571429,3.5,2,0,0,7,0.8333333333333334,0.9128709291752769,1,2,0.0,0.0,1,1,4,4
1278,8,30,38,4.166666666666667,3.875,2,0,0,6,0.5,0.6761234037828132,2,2,0.0,0.0,1,1,4,4
1279,5,27,25,4.6,4.2,1,0,0,5,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,2,2
1280,5,27,28,4.6,4.8,1,0,0,5,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,2,2
1281,7,27,35,4.6,4.142857142857143,1,0,0,5,0.2,0.3380617018914066,2,2,0.0,0.0,1,0,2,3
1282,5,25,26,4.2,4.4,1,0,0,5,0.42857142857142855,0.6,2,1,0.0,0.0,1,1,2,2
1283,10,41,44,3.2,3.5,5,0,0,10,0.8,0.8888888888888891,2,2,-0.15555555555555559,-0.15555555555555559,1,1,6,6
1284,6,41,27,3.2,3.6666666666666665,5,0,0,10,0.2727272727272727,0.44721359549995787,2,2,-0.15555555555555559,0.0,1,1,6,3
1285,10,40,41,2.727272727272727,3.2,6,0,0,11,0.5833333333333334,0.7378647873726218,3,2,0.0,-0.15555555555555559,1,1,6,6
1286,10,35,44,3.0,3.5,4,0,0,9,0.5454545454545454,0.7071067811865475,2,2,-0.6,-0.15555555555555559,1,1,5,6
1287,10,35,41,3.0,3.2,4,0,0,9,0.7,0.8249579113843054,2,2,-0.6,-0.15555555555555559,1,1,5,6
1288,8,37,39,3.75,4.0,3,0,0,8,0.7777777777777778,0.8749999999999999,3,3,0.0,0.0,1,1,4,4
1289,9,37,44,3.75,4.0,3,0,0,8,0.7,0.8249579113843054,3,3,0.0,0.0,1,1,4,5
1290,6,27,28,3.6666666666666665,3.8333333333333335,2,0,0,6,0.7142857142857143,0.8333333333333336,1,2,0.0,0.0,1,1,3,3
1291,7,37,35,3.75,4.142857142857143,3,0,0,8,0.15384615384615385,0.26726124191242434,3,2,0.0,0.0,1,1,4,4
1292,6,44,28,4.0,3.8333333333333335,4,0,0,9,0.15384615384615385,0.2721655269759087,3,2,0.0,0.0,1,1,5,3
1293,6,37,28,3.75,3.8333333333333335,3,0,0,8,0.2727272727272727,0.4330127018922194,3,2,0.0,0.0,1,1,4,3
1294,8,37,39,3.75,4.0,3,0,0,8,0.7777777777777778,0.8749999999999999,2,2,0.0,0.0,1,1,5,5
1295,9,37,40,3.75,3.5555555555555554,3,0,0,8,0.7,0.8249579113843054,2,3,0.0,0.0,1,1,5,5
1296,8,47,39,4.333333333333333,4.0,3,0,0,9,0.8888888888888888,0.9428090415820634,3,3,0.3333333333333333,0.0,1,1,4,4
1297,9,39,43,4.0,3.888888888888889,3,0,0,8,0.8888888888888888,0.9428090415820634,3,3,0.0,0.0,1,1,4,5
1298,9,39,40,4.0,3.5555555555555554,3,0,0,8,0.4166666666666667,0.5892556509887895,3,3,0.0,0.0,1,1,4,5
1299,8,27,35,3.6666666666666665,3.5,2,0,0,6,0.5555555555555556,0.7216878364870323,2,2,0.0,0.0,1,0,3,4
1300,6,34,27,4.0,3.6666666666666665,3,0,0,7,0.625,0.7715167498104596,2,2,0.0,0.0,1,1,4,3
1301,6,28,27,3.8333333333333335,3.6666666666666665,2,0,0,6,0.3333333333333333,0.5000000000000001,2,2,0.0,0.0,1,1,3,3
1302,7,29,34,4.0,4.0,2,0,0,6,0.18181818181818182,0.3086066999241838,2,2,-0.6,0.0,1,1,3,4
1303,9,36,40,3.625,3.5555555555555554,3,0,0,8,0.8888888888888888,0.9428090415820634,0,0,0.0,0.0,1,1,4,5
